Timestamp,Elapsed_Sec,INA1_Voltage_V,INA1_Current_A,INA1_Power_W,Battery_SoC_Pct,Battery_Wh_Remaining,Energy_Wh,Capacity_mAh,AC_Voltage_V,AC_Current_A,AC_Power_W,CPU_Temp_C,RPM
2026-08-23 18:36:57.021,1165.1,11.860,0.220,2.020,1.0,4.4,0.8650,73.72,334.3,0.99,282.5,60.0,0
2026-08-23 18:36:58.024,1166.2,11.860,0.120,1.460,1.0,4.4,0.8654,73.75,333.1,0.99,280.2,60.0,0
2026-08-23 18:36:59.129,1167.3,11.860,0.260,2.550,1.0,4.4,0.8662,73.83,333.4,0.99,281.6,60.6,0
2026-08-23 18:37:00.135,1168.3,11.860,0.260,3.130,1.0,4.4,0.8671,73.90,332.9,0.99,279.8,60.6,0
2026-08-23 18:37:01.156,1169.3,11.860,0.260,3.070,1.0,4.4,0.8680,73.98,332.4,0.99,279.1,60.0,0
2026-08-23 18:37:02.196,1170.3,11.860,0.180,2.570,1.0,4.4,0.8687,74.03,332.2,0.99,278.9,60.0,0
2026-08-23 18:37:03.203,1171.3,11.860,0.280,3.700,1.0,4.4,0.8697,74.11,331.5,0.99,277.9,60.6,0
2026-08-23 18:37:04.239,1172.4,11.860,0.200,2.430,1.0,4.4,0.8704,74.17,332.2,0.99,279.6,60.6,0
2026-08-23 18:37:05.279,1173.4,11.860,0.260,3.050,1.0,4.4,0.8713,74.24,332.1,0.99,278.8,60.6,0
2026-08-23 18:37:06.286,1174.4,11.860,0.220,3.090,1.0,4.4,0.8722,74.30,331.8,0.99,278.5,60.0,0
2026-08-23 18:37:07.323,1175.5,11.860,0.160,1.500,1.0,4.4,0.8726,74.35,332.2,0.99,279.6,60.6,0
2026-08-23 18:37:08.399,1176.5,11.860,0.170,2.050,1.0,4.4,0.8732,74.40,332.5,0.99,279.3,60.0,0
2026-08-23 18:37:09.423,1177.6,11.860,0.300,4.090,1.0,4.4,0.8744,74.49,333.7,0.99,281.3,60.6,0
2026-08-23 18:37:10.507,1178.6,11.870,0.280,3.680,2.0,8.9,0.8755,74.57,334.0,0.99,282.3,60.0,0
2026-08-23 18:37:11.595,1179.7,11.860,0.210,3.150,1.0,4.4,0.8765,74.63,333.8,0.99,281.3,60.6,0
2026-08-23 18:37:12.630,1180.8,11.860,0.140,1.700,1.0,4.4,0.8769,74.67,332.5,0.99,279.7,60.6,0
2026-08-23 18:37:13.637,1181.8,11.860,0.200,1.780,1.0,4.4,0.8774,74.73,333.2,0.99,280.4,60.6,0
2026-08-23 18:37:14.676,1182.8,11.860,0.290,3.480,1.0,4.4,0.8784,74.81,331.7,0.99,278.9,60.6,0
2026-08-23 18:37:15.713,1183.8,11.860,0.260,3.390,1.0,4.4,0.8794,74.89,331.3,0.99,277.8,60.6,0
2026-08-23 18:37:16.721,1184.8,11.860,0.240,2.880,1.0,4.4,0.8802,74.96,333.4,0.99,280.5,60.0,0
2026-08-23 18:37:17.760,1185.9,11.860,0.180,2.100,1.0,4.4,0.8808,75.01,332.2,0.99,279.6,60.0,0
2026-08-23 18:37:18.782,1186.9,11.860,0.200,2.380,1.0,4.4,0.8815,75.06,332.7,0.99,280.1,60.6,0
2026-08-23 18:37:19.848,1188.0,11.860,0.310,3.720,1.0,4.4,0.8826,75.16,332.5,0.99,279.7,60.6,0
2026-08-23 18:37:20.926,1189.1,11.860,0.210,2.390,1.0,4.4,0.8833,75.22,333.2,0.99,280.5,60.6,0
2026-08-23 18:37:22.010,1190.1,11.860,0.290,3.480,1.0,4.4,0.8844,75.31,333.7,0.99,282.0,60.6,0
2026-08-23 18:37:23.013,1191.1,11.860,0.140,2.040,1.0,4.4,0.8849,75.34,333.6,0.99,281.2,61.1,0
2026-08-23 18:37:24.079,1192.2,11.860,0.250,3.000,1.0,4.4,0.8858,75.42,333.4,0.99,281.4,60.6,0
2026-08-23 18:37:25.101,1193.2,11.870,0.330,3.640,2.0,8.9,0.8869,75.51,332.7,0.99,279.7,60.6,0
2026-08-23 18:37:26.137,1194.3,11.860,0.220,2.830,1.0,4.4,0.8877,75.58,332.7,0.99,279.4,60.6,0
2026-08-23 18:37:27.176,1195.3,11.860,0.240,2.870,1.0,4.4,0.8885,75.65,333.9,0.99,281.6,60.6,0
2026-08-23 18:37:28.242,1196.4,11.860,0.170,1.770,1.0,4.4,0.8890,75.70,333.7,0.99,281.7,60.6,0
2026-08-23 18:37:29.278,1197.4,11.860,0.170,1.380,1.0,4.4,0.8894,75.74,333.9,0.99,280.8,60.6,0
2026-08-23 18:37:30.317,1198.4,11.860,0.270,3.200,1.0,4.4,0.8904,75.82,332.8,0.99,280.4,60.6,0
2026-08-23 18:37:31.399,1199.5,11.860,0.260,3.070,1.0,4.4,0.8913,75.90,333.4,0.99,281.1,60.6,0
2026-08-23 18:37:32.480,1200.6,11.860,0.250,3.020,1.0,4.4,0.8922,75.98,333.0,0.99,280.5,60.6,0
2026-08-23 18:37:33.537,1201.7,11.860,0.130,2.060,1.0,4.4,0.8928,76.01,334.0,0.99,281.8,60.6,0
2026-08-23 18:37:34.621,1202.7,11.860,0.210,2.500,1.0,4.4,0.8935,76.08,333.4,0.99,281.4,60.6,0
2026-08-23 18:37:35.667,1203.8,11.860,0.240,3.480,1.0,4.4,0.8946,76.15,333.6,0.99,281.6,60.6,0
2026-08-23 18:37:36.674,1204.8,11.860,0.210,3.100,1.0,4.4,0.8954,76.21,333.2,0.99,280.2,60.6,0
2026-08-23 18:37:37.710,1205.8,11.860,0.260,3.030,1.0,4.4,0.8963,76.28,334.7,0.99,282.3,60.6,0
2026-08-23 18:37:38.749,1206.9,11.860,0.190,1.780,1.0,4.4,0.8968,76.34,333.9,0.99,281.2,60.6,0
2026-08-23 18:37:39.756,1207.9,11.860,0.220,2.340,1.0,4.4,0.8975,76.40,332.9,0.99,280.1,60.6,0
2026-08-23 18:37:40.791,1208.9,11.860,0.250,3.020,1.0,4.4,0.8983,76.47,333.5,0.99,280.5,60.6,0
2026-08-23 18:37:41.801,1209.9,11.860,0.250,3.420,1.0,4.4,0.8993,76.54,332.1,0.99,278.8,60.0,0
2026-08-23 18:37:42.838,1211.0,11.860,0.200,2.330,1.0,4.4,0.9000,76.60,332.2,0.99,279.3,60.6,0
2026-08-23 18:37:43.874,1212.0,11.860,0.160,2.170,1.0,4.4,0.9006,76.64,332.0,0.99,279.2,60.6,0
2026-08-23 18:37:44.916,1213.0,11.860,0.190,2.290,1.0,4.4,0.9012,76.70,332.3,0.99,279.1,60.0,0
2026-08-23 18:37:46.000,1214.1,11.870,0.300,3.100,2.0,8.9,0.9022,76.79,333.9,0.99,281.2,60.0,0
2026-08-23 18:37:47.083,1215.2,11.860,0.160,2.580,1.0,4.4,0.9030,76.84,334.2,0.99,282.4,60.6,0
2026-08-23 18:37:48.135,1216.3,11.860,0.180,2.170,1.0,4.4,0.9036,76.89,333.4,0.99,281.1,60.6,0
2026-08-23 18:37:49.170,1217.3,11.860,0.290,3.460,1.0,4.4,0.9046,76.97,331.9,0.99,278.8,60.6,0
2026-08-23 18:37:50.176,1218.3,11.860,0.210,2.530,1.0,4.4,0.9053,77.03,332.0,0.99,279.3,60.6,0
2026-08-23 18:37:51.178,1219.3,11.860,0.230,2.110,1.0,4.4,0.9059,77.09,332.4,0.99,279.7,60.6,0
2026-08-23 18:37:52.214,1220.3,11.860,0.210,2.640,1.0,4.4,0.9066,77.15,332.5,0.99,279.5,60.6,0
2026-08-23 18:37:53.281,1221.4,11.860,0.220,2.830,1.0,4.4,0.9075,77.22,331.6,0.99,278.5,60.6,0
2026-08-23 18:37:54.321,1222.4,11.860,0.240,2.130,1.0,4.4,0.9081,77.29,331.9,0.99,279.8,60.0,0
2026-08-23 18:37:55.357,1223.5,11.870,0.290,3.430,2.0,8.9,0.9091,77.37,332.2,0.99,279.2,60.0,0
2026-08-23 18:37:56.379,1224.5,11.860,0.220,2.470,1.0,4.4,0.9098,77.44,332.1,0.99,278.8,60.6,0
2026-08-23 18:37:57.428,1225.6,11.860,0.200,2.860,1.0,4.4,0.9106,77.49,332.8,0.99,280.1,60.6,0
2026-08-23 18:37:58.452,1226.6,11.860,0.140,1.630,1.0,4.4,0.9111,77.53,334.0,1.00,282.5,60.6,0
2026-08-23 18:37:59.470,1227.6,11.860,0.180,2.690,1.0,4.4,0.9118,77.58,334.2,1.00,282.6,60.0,0
2026-08-23 18:38:00.517,1228.6,11.860,0.250,3.720,1.0,4.4,0.9129,77.66,333.9,0.99,281.9,60.6,0
2026-08-23 18:38:01.583,1229.7,11.860,0.270,3.200,1.0,4.4,0.9139,77.74,333.6,0.99,280.9,60.6,0
2026-08-23 18:38:02.617,1230.7,11.860,0.230,3.060,1.0,4.4,0.9147,77.80,332.8,0.99,279.8,60.6,0
2026-08-23 18:38:03.620,1231.7,11.870,0.290,3.400,2.0,8.9,0.9157,77.88,332.6,0.99,279.8,60.6,0
2026-08-23 18:38:04.686,1232.8,11.860,0.220,2.560,1.0,4.4,0.9165,77.95,333.0,0.99,280.2,60.6,0
2026-08-23 18:38:05.721,1233.8,11.860,0.260,3.040,1.0,4.4,0.9173,78.02,332.7,0.99,279.8,60.6,0
2026-08-23 18:38:06.747,1234.9,11.860,0.220,2.670,1.0,4.4,0.9181,78.09,332.8,0.99,280.2,60.6,0
2026-08-23 18:38:07.784,1235.9,11.860,0.180,2.450,1.0,4.4,0.9188,78.14,332.7,0.99,280.1,60.6,0
2026-08-23 18:38:08.791,1236.9,11.860,0.260,2.970,1.0,4.4,0.9196,78.21,331.4,0.99,278.0,60.6,0
2026-08-23 18:38:09.909,1238.0,11.860,0.200,1.750,1.0,4.4,0.9202,78.27,332.8,0.99,280.2,60.6,0
2026-08-23 18:38:11.029,1239.2,11.870,0.280,3.860,2.0,8.9,0.9214,78.36,332.9,0.99,280.1,60.6,0
2026-08-23 18:38:12.113,1240.2,11.860,0.170,1.980,1.0,4.4,0.9220,78.41,333.4,0.99,281.7,60.6,0
2026-08-23 18:38:13.154,1241.3,11.860,0.230,2.770,1.0,4.4,0.9228,78.48,333.0,0.99,279.6,60.6,0
2026-08-23 18:38:14.162,1242.3,11.860,0.310,3.650,1.0,4.4,0.9238,78.56,332.9,0.99,280.2,60.6,0
2026-08-23 18:38:15.198,1243.3,11.860,0.170,2.730,1.0,4.4,0.9246,78.61,333.0,0.99,280.0,60.6,0
2026-08-23 18:38:16.236,1244.4,11.860,0.230,3.300,1.0,4.4,0.9255,78.68,332.0,0.99,279.2,60.6,0
2026-08-23 18:38:17.302,1245.4,11.860,0.210,2.950,1.0,4.4,0.9264,78.74,332.4,0.99,279.1,60.6,0
2026-08-23 18:38:18.394,1246.5,11.860,0.220,2.910,1.0,4.4,0.9273,78.81,332.2,0.99,279.2,60.6,0
2026-08-23 18:38:19.401,1247.5,11.860,0.250,2.960,1.0,4.4,0.9281,78.88,332.3,0.99,279.1,60.6,0
2026-08-23 18:38:20.437,1248.6,11.860,0.240,2.890,1.0,4.4,0.9289,78.95,332.8,0.99,280.5,60.6,0
2026-08-23 18:38:21.480,1249.6,11.860,0.210,3.140,1.0,4.4,0.9298,79.01,332.2,0.99,279.1,60.6,0
2026-08-23 18:38:22.600,1250.7,11.860,0.250,2.990,1.0,4.4,0.9308,79.09,333.3,0.99,280.8,60.6,0
2026-08-23 18:38:23.720,1251.8,11.860,0.240,2.330,1.0,4.4,0.9315,79.16,332.5,0.99,279.5,60.6,0
2026-08-23 18:38:24.773,1252.9,11.860,0.160,1.870,1.0,4.4,0.9320,79.21,333.1,0.99,281.1,60.6,0
2026-08-23 18:38:25.807,1253.9,11.860,0.200,2.130,1.0,4.4,0.9327,79.27,332.2,0.99,279.2,60.6,0
2026-08-23 18:38:26.815,1254.9,11.870,0.310,3.440,2.0,8.9,0.9336,79.35,331.8,0.99,278.8,60.6,0
2026-08-23 18:38:27.854,1256.0,11.860,0.210,2.490,1.0,4.4,0.9343,79.41,332.7,0.99,280.4,60.6,0
2026-08-23 18:38:28.890,1257.0,11.860,0.240,2.900,1.0,4.4,0.9352,79.48,332.9,0.99,280.0,60.6,0
2026-08-23 18:38:29.898,1258.0,11.860,0.290,3.380,1.0,4.4,0.9361,79.56,332.3,0.99,279.8,60.6,0
2026-08-23 18:38:30.938,1259.1,11.860,0.160,1.930,1.0,4.4,0.9367,79.61,332.5,0.99,280.0,60.6,0
2026-08-23 18:38:31.974,1260.1,11.860,0.240,3.420,1.0,4.4,0.9377,79.68,332.4,0.99,279.4,60.6,0
2026-08-23 18:38:33.011,1261.1,11.860,0.280,2.970,1.0,4.4,0.9385,79.76,331.7,0.99,278.2,60.6,0
2026-08-23 18:38:34.030,1262.2,11.860,0.230,2.590,1.0,4.4,0.9393,79.82,332.8,0.99,280.4,60.6,0
2026-08-23 18:38:35.085,1263.2,11.860,0.190,2.830,1.0,4.4,0.9401,79.88,334.9,1.00,283.7,60.6,0
2026-08-23 18:38:36.106,1264.2,11.860,0.220,2.630,1.0,4.4,0.9408,79.94,333.7,0.99,281.4,60.6,0
2026-08-23 18:38:37.154,1265.3,11.860,0.250,2.950,1.0,4.4,0.9417,80.01,333.0,0.99,280.8,60.6,0
2026-08-23 18:38:38.219,1266.3,11.870,0.300,3.570,2.0,8.9,0.9427,80.10,332.3,0.99,279.5,60.6,0
2026-08-23 18:38:39.254,1267.4,11.860,0.150,2.430,1.0,4.4,0.9434,80.15,333.0,0.99,280.2,60.6,0
2026-08-23 18:38:40.257,1268.4,11.860,0.260,3.100,1.0,4.4,0.9443,80.22,333.1,0.99,280.2,60.6,0
2026-08-23 18:38:41.323,1269.4,11.870,0.270,2.650,2.0,8.9,0.9451,80.30,332.5,0.99,279.4,60.6,0
2026-08-23 18:38:42.358,1270.5,11.860,0.230,3.020,1.0,4.4,0.9460,80.37,332.4,0.99,279.7,60.6,0
2026-08-23 18:38:43.450,1271.6,11.860,0.270,3.580,1.0,4.4,0.9470,80.45,332.3,0.99,279.5,60.6,0
2026-08-23 18:38:44.516,1272.6,11.860,0.160,2.140,1.0,4.4,0.9477,80.49,332.8,0.99,280.2,60.6,0
2026-08-23 18:38:45.551,1273.7,11.860,0.120,1.480,1.0,4.4,0.9481,80.53,331.9,0.99,278.4,60.6,0
2026-08-23 18:38:46.636,1274.8,11.860,0.200,2.430,1.0,4.4,0.9488,80.59,333.8,0.99,282.3,60.6,0
2026-08-23 18:38:47.660,1275.8,11.870,0.250,3.000,2.0,8.9,0.9497,80.66,332.9,0.99,280.0,60.6,0
2026-08-23 18:38:48.743,1276.9,11.860,0.230,2.680,1.0,4.4,0.9505,80.73,334.3,1.00,283.2,60.6,0
2026-08-23 18:38:49.781,1277.9,11.860,0.160,1.900,1.0,4.4,0.9510,80.78,332.2,0.99,279.1,61.1,0
2026-08-23 18:38:50.846,1279.0,11.860,0.230,2.750,1.0,4.4,0.9519,80.84,331.9,0.99,279.0,60.6,0
2026-08-23 18:38:51.967,1280.1,11.860,0.230,2.110,1.0,4.4,0.9525,80.92,332.5,0.99,279.9,60.6,0
2026-08-23 18:38:53.002,1281.1,11.860,0.240,3.140,1.0,4.4,0.9534,80.98,333.0,0.99,279.8,60.6,0
2026-08-23 18:38:54.009,1282.1,11.860,0.280,3.280,1.0,4.4,0.9543,81.06,332.3,0.99,279.3,60.6,0
2026-08-23 18:38:55.079,1283.2,11.860,0.180,1.650,1.0,4.4,0.9548,81.12,332.2,0.99,278.8,60.6,0
2026-08-23 18:38:56.146,1284.3,11.860,0.200,2.990,1.0,4.4,0.9557,81.18,333.1,0.99,280.5,60.6,0
2026-08-23 18:38:57.181,1285.3,11.860,0.220,2.370,1.0,4.4,0.9564,81.24,332.0,0.99,278.6,60.6,0
2026-08-23 18:38:58.230,1286.4,11.870,0.250,3.710,2.0,8.9,0.9575,81.31,332.6,0.99,280.3,60.6,0
2026-08-23 18:38:59.284,1287.4,11.860,0.240,3.340,1.0,4.4,0.9585,81.38,333.7,0.99,281.6,60.6,0
2026-08-23 18:39:00.368,1288.5,11.860,0.190,1.840,1.0,4.4,0.9590,81.44,333.0,0.99,280.8,60.6,0
2026-08-23 18:39:01.416,1289.5,11.860,0.210,2.950,1.0,4.4,0.9599,81.50,333.2,0.99,279.8,60.6,0
2026-08-23 18:39:02.481,1290.6,11.860,0.200,2.070,1.0,4.4,0.9605,81.56,332.2,0.99,278.9,60.6,0
2026-08-23 18:39:03.516,1291.6,11.860,0.280,3.300,1.0,4.4,0.9614,81.64,331.8,0.99,279.0,61.1,0
2026-08-23 18:39:04.607,1292.7,11.870,0.240,2.830,2.0,8.9,0.9623,81.71,332.6,0.99,279.9,61.1,0
2026-08-23 18:39:05.673,1293.8,11.860,0.170,1.960,1.0,4.4,0.9629,81.76,333.2,0.99,280.7,61.1,0
2026-08-23 18:39:06.709,1294.8,11.870,0.220,3.190,2.0,8.9,0.9638,81.83,332.1,0.99,278.6,60.6,0
2026-08-23 18:39:07.748,1295.9,11.860,0.180,2.430,1.0,4.4,0.9645,81.88,332.3,0.99,279.8,60.6,0
2026-08-23 18:39:08.830,1297.0,11.860,0.210,3.180,1.0,4.4,0.9654,81.94,332.5,0.99,279.9,60.6,0
2026-08-23 18:39:09.829,1298.0,11.870,0.230,3.430,2.0,8.9,0.9664,82.01,331.6,0.99,278.1,60.6,0
2026-08-23 18:39:10.857,1299.0,11.860,0.160,1.880,1.0,4.4,0.9669,82.05,334.0,0.99,281.7,60.6,0
2026-08-23 18:39:11.881,1300.0,11.860,0.210,2.050,1.0,4.4,0.9675,82.11,334.1,1.00,282.7,60.6,0
2026-08-23 18:39:12.902,1301.0,11.870,0.270,3.900,2.0,8.9,0.9686,82.19,334.1,0.99,282.5,60.6,0
2026-08-23 18:39:13.944,1302.1,11.860,0.250,3.100,1.0,4.4,0.9695,82.26,332.5,0.99,279.1,60.6,0
2026-08-23 18:39:14.952,1303.1,11.860,0.190,2.260,1.0,4.4,0.9701,82.31,333.0,0.99,280.5,61.1,0
2026-08-23 18:39:15.987,1304.1,11.870,0.320,3.140,2.0,8.9,0.9711,82.40,332.9,0.99,279.7,60.6,0
2026-08-23 18:39:17.025,1305.2,11.860,0.250,2.970,1.0,4.4,0.9719,82.48,332.5,0.99,279.2,60.6,0
2026-08-23 18:39:18.091,1306.2,11.860,0.220,3.350,1.0,4.4,0.9729,82.54,332.2,0.99,279.1,60.6,0
2026-08-23 18:39:19.183,1307.3,11.860,0.260,2.460,1.0,4.4,0.9736,82.62,332.6,0.99,279.8,60.6,0
2026-08-23 18:39:20.204,1308.3,11.860,0.170,2.640,1.0,4.4,0.9744,82.67,332.6,0.99,279.5,61.1,0
2026-08-23 18:39:21.241,1309.4,11.870,0.280,3.360,2.0,8.9,0.9754,82.75,332.8,0.99,279.9,60.6,0
2026-08-23 18:39:22.247,1310.4,11.860,0.220,2.000,1.0,4.4,0.9759,82.81,333.1,0.99,280.5,60.6,0
2026-08-23 18:39:23.368,1311.5,11.860,0.270,3.460,1.0,4.4,0.9770,82.90,333.9,0.99,281.8,60.6,0
2026-08-23 18:39:24.488,1312.6,11.860,0.210,2.510,1.0,4.4,0.9778,82.96,334.6,0.99,283.0,61.1,0
2026-08-23 18:39:25.510,1313.6,11.860,0.180,2.160,1.0,4.4,0.9784,83.01,334.4,0.99,282.0,60.6,0
2026-08-23 18:39:26.519,1314.6,11.860,0.290,3.390,1.0,4.4,0.9793,83.09,333.1,0.99,280.6,60.6,0
2026-08-23 18:39:27.553,1315.7,11.860,0.190,2.900,1.0,4.4,0.9802,83.15,332.8,0.99,279.9,60.6,0
2026-08-23 18:39:28.593,1316.7,11.860,0.250,2.320,1.0,4.4,0.9808,83.22,332.5,0.99,279.2,61.1,0
2026-08-23 18:39:29.593,1317.7,11.860,0.260,3.050,1.0,4.4,0.9817,83.29,332.6,0.99,278.8,60.6,0
2026-08-23 18:39:30.660,1318.8,11.860,0.150,1.750,1.0,4.4,0.9822,83.34,333.1,0.99,280.2,60.6,0
2026-08-23 18:39:31.729,1319.9,11.870,0.300,3.530,2.0,8.9,0.9833,83.43,334.1,0.99,281.3,60.6,0
2026-08-23 18:39:32.824,1321.0,11.860,0.230,2.750,1.0,4.4,0.9841,83.50,333.4,0.99,280.2,61.1,0
2026-08-23 18:39:33.890,1322.0,11.870,0.320,3.760,2.0,8.9,0.9852,83.59,332.4,0.99,279.4,60.6,0
2026-08-23 18:39:34.927,1323.1,11.860,0.230,3.260,1.0,4.4,0.9861,83.66,333.1,0.99,280.3,60.6,0
2026-08-23 18:39:36.018,1324.1,11.860,0.170,2.660,1.0,4.4,0.9870,83.71,334.4,1.00,283.5,61.1,0
2026-08-23 18:39:37.057,1325.2,11.860,0.180,1.950,1.0,4.4,0.9875,83.76,333.4,0.99,280.9,60.6,0
2026-08-23 18:39:38.150,1326.3,11.860,0.220,2.260,1.0,4.4,0.9882,83.83,332.7,0.99,280.0,60.6,0
2026-08-23 18:39:39.245,1327.4,11.870,0.280,3.410,2.0,8.9,0.9892,83.91,333.8,0.99,280.6,60.6,0
2026-08-23 18:39:40.253,1328.4,11.860,0.190,2.830,1.0,4.4,0.9900,83.97,333.2,0.99,280.6,61.1,0
2026-08-23 18:39:41.308,1329.4,11.860,0.210,2.570,1.0,4.4,0.9908,84.03,333.2,0.99,280.2,61.1,0
2026-08-23 18:39:42.343,1330.5,11.860,0.120,1.920,1.0,4.4,0.9913,84.06,333.2,0.99,280.3,60.6,0
2026-08-23 18:39:43.342,1331.5,11.860,0.180,2.410,1.0,4.4,0.9920,84.11,333.1,0.99,279.8,60.6,0
2026-08-23 18:39:44.382,1332.5,11.870,0.270,3.230,2.0,8.9,0.9929,84.19,332.7,0.99,279.6,61.1,0
2026-08-23 18:39:45.477,1333.6,11.860,0.180,2.150,1.0,4.4,0.9936,84.24,333.3,0.99,280.1,60.6,0
2026-08-23 18:39:46.572,1334.7,11.860,0.240,2.820,1.0,4.4,0.9945,84.32,333.4,0.99,281.1,61.1,0
2026-08-23 18:39:47.610,1335.7,11.860,0.160,1.840,1.0,4.4,0.9950,84.36,333.7,0.99,281.4,61.1,0
2026-08-23 18:39:48.664,1336.8,11.860,0.170,2.660,1.0,4.4,0.9958,84.41,333.4,0.99,280.7,61.1,0
2026-08-23 18:39:49.676,1337.8,11.870,0.300,2.780,2.0,8.9,0.9965,84.50,334.7,1.00,283.0,61.1,0
2026-08-23 18:39:50.711,1338.8,11.860,0.180,2.180,1.0,4.4,0.9972,84.55,333.1,0.99,280.6,61.1,0
2026-08-23 18:39:51.747,1339.9,11.860,0.200,2.390,1.0,4.4,0.9979,84.61,332.2,0.99,279.0,61.1,0
2026-08-23 18:39:52.750,1340.9,11.870,0.290,3.180,2.0,8.9,0.9987,84.69,333.4,0.99,281.0,61.1,0
2026-08-23 18:39:53.786,1341.9,11.860,0.150,2.300,1.0,4.4,0.9994,84.73,332.2,0.99,279.0,61.1,0
2026-08-23 18:39:54.852,1343.0,11.870,0.270,3.200,2.0,8.9,1.0004,84.81,333.5,0.99,281.4,61.1,0
2026-08-23 18:39:55.921,1344.0,11.860,0.220,3.250,1.0,4.4,1.0013,84.88,331.9,0.99,278.5,61.1,0
2026-08-23 18:39:56.988,1345.1,11.860,0.160,1.860,1.0,4.4,1.0019,84.92,332.9,0.99,280.9,61.1,0
2026-08-23 18:39:58.025,1346.2,11.870,0.270,3.200,2.0,8.9,1.0028,85.00,333.8,0.99,281.6,61.1,0
2026-08-23 18:39:59.103,1347.2,11.870,0.240,2.980,2.0,8.9,1.0037,85.07,333.8,0.99,281.7,60.6,0
2026-08-23 18:40:00.127,1348.3,11.860,0.240,2.900,1.0,4.4,1.0045,85.14,334.0,0.99,282.0,60.6,0
2026-08-23 18:40:01.217,1349.3,11.860,0.180,2.490,1.0,4.4,1.0053,85.20,333.6,0.99,281.4,61.1,0
2026-08-23 18:40:02.288,1350.4,11.860,0.160,2.560,1.0,4.4,1.0060,85.24,334.4,1.00,282.9,60.6,0
2026-08-23 18:40:03.323,1351.5,11.860,0.240,3.560,1.0,4.4,1.0070,85.31,333.5,0.99,280.4,60.6,0
2026-08-23 18:40:04.330,1352.5,11.860,0.160,2.260,1.0,4.4,1.0077,85.36,332.6,0.99,279.4,61.1,0
2026-08-23 18:40:05.400,1353.5,11.860,0.250,3.020,1.0,4.4,1.0086,85.43,333.2,0.99,280.5,61.1,0
2026-08-23 18:40:06.466,1354.6,11.860,0.230,2.710,1.0,4.4,1.0094,85.50,333.1,0.99,280.6,60.6,0
2026-08-23 18:40:07.502,1355.6,11.860,0.180,2.180,1.0,4.4,1.0100,85.55,334.4,0.99,281.9,61.1,0
2026-08-23 18:40:08.542,1356.7,11.860,0.170,2.030,1.0,4.4,1.0106,85.60,334.1,0.99,281.6,61.1,0
2026-08-23 18:40:09.578,1357.7,11.870,0.270,3.220,2.0,8.9,1.0115,85.68,333.6,0.99,281.2,61.1,0
2026-08-23 18:40:10.674,1358.8,11.870,0.230,2.740,2.0,8.9,1.0124,85.75,333.7,0.99,281.3,61.1,0
2026-08-23 18:40:11.698,1359.8,11.870,0.310,2.940,2.0,8.9,1.0132,85.84,334.2,0.99,282.1,60.6,0
2026-08-23 18:40:12.722,1360.8,11.860,0.170,2.690,1.0,4.4,1.0140,85.88,333.8,0.99,281.3,61.1,0
2026-08-23 18:40:13.744,1361.9,11.870,0.230,2.730,2.0,8.9,1.0147,85.95,334.5,0.99,282.8,61.1,0
2026-08-23 18:40:14.772,1362.9,11.870,0.280,2.940,2.0,8.9,1.0156,86.03,334.2,0.99,281.5,61.7,0
2026-08-23 18:40:15.807,1363.9,11.860,0.230,2.750,1.0,4.4,1.0164,86.10,333.6,0.99,280.9,61.1,0
2026-08-23 18:40:16.814,1364.9,11.860,0.210,1.940,1.0,4.4,1.0169,86.15,333.1,0.99,280.7,61.1,0
2026-08-23 18:40:17.884,1366.0,11.870,0.250,2.990,2.0,8.9,1.0178,86.23,333.4,0.99,280.6,61.1,0
2026-08-23 18:40:18.950,1367.1,11.860,0.190,2.800,1.0,4.4,1.0186,86.29,333.1,0.99,280.2,61.1,0
2026-08-23 18:40:20.041,1368.2,11.870,0.310,3.140,2.0,8.9,1.0196,86.38,333.2,0.99,280.2,61.1,0
2026-08-23 18:40:21.107,1369.2,11.860,0.210,2.870,1.0,4.4,1.0204,86.44,333.9,0.99,281.6,61.1,0
2026-08-23 18:40:22.143,1370.3,11.860,0.280,2.880,1.0,4.4,1.0213,86.52,333.6,0.99,280.8,61.1,0
2026-08-23 18:40:23.189,1371.3,11.860,0.120,1.940,1.0,4.4,1.0218,86.56,333.3,0.99,280.5,61.1,0
2026-08-23 18:40:24.280,1372.4,11.860,0.210,3.000,1.0,4.4,1.0227,86.62,334.0,0.99,282.2,61.1,0
2026-08-23 18:40:25.331,1373.5,11.870,0.280,3.810,2.0,8.9,1.0238,86.70,334.1,1.00,282.7,61.1,0
2026-08-23 18:40:26.352,1374.5,11.860,0.210,3.040,1.0,4.4,1.0247,86.76,334.4,0.99,282.0,61.1,0
2026-08-23 18:40:27.360,1375.5,11.860,0.240,2.740,1.0,4.4,1.0255,86.83,333.0,0.99,280.6,61.1,0
2026-08-23 18:40:28.395,1376.5,11.860,0.140,1.610,1.0,4.4,1.0259,86.87,333.2,0.99,280.6,60.6,0
2026-08-23 18:40:29.435,1377.6,11.860,0.170,2.020,1.0,4.4,1.0265,86.92,332.6,0.99,279.6,61.1,0
2026-08-23 18:40:30.443,1378.6,11.860,0.200,2.420,1.0,4.4,1.0272,86.97,332.8,0.99,280.4,61.1,0
2026-08-23 18:40:31.479,1379.6,11.870,0.290,3.430,2.0,8.9,1.0282,87.06,332.5,0.99,279.6,61.1,0
2026-08-23 18:40:32.534,1380.7,11.860,0.180,2.110,1.0,4.4,1.0288,87.11,332.5,0.99,279.8,61.1,0
